5eb185c46dd411b222dd363a,"威尔·史密斯,贾登·史密斯,坦迪·牛顿",https://p1.meituan.net/movie/7d1d85610651dbe1c8687781a87d1008184950.jpg@160w_220h_1e_1c,74,8.9,：2008-01-17,当幸福来敲门
5eb185c46dd411b222dd363b,"阿沙·巴特菲尔德,维拉·法梅加,大卫·休里斯",https://p1.meituan.net/movie/d5970e36c8868a4b746c80f3b3f8a404174615.jpg@160w_220h_1e_1c,75,9.0,：2008-08-28(英国),穿条纹睡衣的男孩
5eb185c46dd411b222dd363c,"朱莉·安德鲁斯,克里斯托弗·普卢默,埃琳诺·帕克",https://p0.meituan.net/movie/ef6d7e040278f3d727306745e8df1af5246411.jpg@160w_220h_1e_1c,76,8.9,：1965-03-02(美国),音乐之声
5eb185c46dd411b222dd363d,"刘德华,梁朝伟,黄秋生",https://p0.meituan.net/movie/606de8f394d40dbcbb9b87943fec71a2130408.jpg@160w_220h_1e_1c,77,9.1,：2003-09-05,无间道
5eb185c46dd411b222dd363e,"休·杰克曼,克里斯蒂安·贝尔,迈克尔·凯恩",https://p0.meituan.net/movie/83df1c541e6e0696e67ce7da81cb1e1a251258.jpg@160w_220h_1e_1c,78,8.8,：2006-10-17(意大利),致命魔术
5eb185c46dd411b222dd363f,"默罕默德·阿米尔·纳吉,Kamal Mirkarimi,Behzad Rafi",https://p1.meituan.net/movie/135c612860fae899df2220149664d97a173555.jpg@160w_220h_1e_1c,79,9.0,：1997(伊朗),小鞋子
5eb185c46dd411b222dd3640,"内山昂辉,佐仓绫音,后藤弘树",https://p1.meituan.net/movie/4c55f3bf5fa9660db3cb7014651a0950267034.jpg@160w_220h_1e_1c,80,9.0,：2011-09-17(日本),萤火之森
5eb185c46dd411b222dd3641,"苏拉·沙玛,伊尔凡·可汗,塔布",https://p0.meituan.net/movie/34998e31c6d07475f1add6b8b16fd21d192579.jpg@160w_220h_1e_1c,81,9.0,：2012-11-22,少年派的奇幻漂流
5eb185c46dd411b222dd3642,"希斯·莱杰,杰克·吉伦哈尔,米歇尔·威廉姆斯",https://p0.meituan.net/movie/391fb27a51f6b2a04664a515fb6af7b2392108.jpg@160w_220h_1e_1c,82,8.9,：2005-09-02(意大利),断背山
5eb185c46dd411b222dd3643,"格利高里·派克,奥黛丽·赫本,埃迪·艾伯特",https://p0.meituan.net/movie/289f98ceaa8a0ae737d3dc01cd05ab052213631.jpg@160w_220h_1e_1c,83,9.0,：1953-08-20(意大利),罗马假日
5eb185c46dd411b222dd3644,"汤姆·克鲁斯,布拉德·皮特,克尔斯滕·邓斯特",https://p0.meituan.net/movie/7ec873ba943f13e3c63789d899bd0e23256871.jpg@160w_220h_1e_1c,84,8.8,：1994-11-11(美国),夜访吸血鬼
